SID;partition;activity;potency;MolWt;LogP;MR;HeavyAtomCount;AtomCount;BondCount;NumHBA;NumHBD;NumRotatableBonds;FractionCSP3;FormalCharge;AromaticRings;AliphaticRings;AromaticAtoms;HeteroatoAromaticAtoms;ms;LabuteASA;nC;nF;nH;nN;nCl;nO;nS;nBr;nI;nP
144206452;144206452;Training;Inactive;4.5629807450991;467.65;4.4138;130.1996;34;34;40;5;2;4;0.793103448275862;0;1;7;6;6;5;203.365476463053;29;0;41;1;0;4;0;0;0;0
144206412;144206412;Training;Inactive;4.56217970205891;278.399;3.83648;87.043;21;21;22;2;0;5;0.315789473684211;0;2;0;12;12;2;127.195505478009;19;0;22;2;0;0;0;0;0;0
144212847;144212847;Training;Inactive;4.56010387860623;304.995;3.8286;54.7728;18;18;18;4;0;2;0.142857142857143;0;1;0;6;6;11;106.205435341435;7;3;1;2;2;4;0;0;0;0
144211539;144211539;Training;Inactive;4.56010387860623;289.256;4.00248;70.6355;21;21;22;2;0;3;0.125;0;2;0;12;12;5;118.998973773439;16;3;10;1;0;1;0;0;0;0
144209442;144209442;Training;Inactive;4.55373474039674;223.102;4.6604;61.898;14;14;15;0;0;1;0;0;2;0;12;12;2;93.0950297793243;12;0;8;0;2;0;0;0;0;0
17389063;17389063;Training;Inactive;4.55000045168903;200.262;3.9435;57.081;14;14;16;2;0;0;0;0;2;1;12;12;2;86.7193214269039;12;0;8;0;0;1;1;0;0;0
144206433;144206433;Training;Inactive;4.54938143654827;274.408;3.8378;85.5327000000001;20;20;21;2;1;6;0.529411764705882;0;2;0;9;9;3;121.480086001526;17;0;26;2;0;1;0;0;0;0
144211118;144211118;Training;Inactive;4.52694534980299;349.066;3.5209;74.729;18;18;19;3;0;3;0.6;0;0;2;0;0;8;128.876895031968;10;0;9;1;4;2;1;0;0;0
459091529;459091529;Training;Inactive;4.52287874528034;394.46;2.17736;103.4725;28;28;31;6;1;5;0.315789473684211;0;3;1;14;14;9;162.237576854066;19;0;18;6;0;2;1;0;0;0
459091534;459091534;Training;Inactive;4.52287874528034;438.435;2.63318;101.5505;30;30;33;6;1;6;0.388888888888889;0;3;1;14;14;12;169.529704930727;18;3;17;6;0;2;1;0;0;0
459091532;459091532;Training;Inactive;4.52287874528034;398.492;2.33678;105.7165;28;28;31;6;1;6;0.421052631578947;0;3;1;14;14;9;163.398040836345;19;0;22;6;0;2;1;0;0;0
459091539;459091539;Training;Inactive;4.52287874528034;409.475;1.96086;105.8625;29;29;32;7;1;5;0.368421052631579;0;3;1;14;14;10;167.790620517814;19;0;19;7;0;2;1;0;0;0
459091531;459091531;Training;Inactive;4.52287874528034;384.465;2.09078;101.1695;27;27;30;6;1;6;0.388888888888889;0;3;1;14;14;9;157.033098721949;18;0;20;6;0;2;1;0;0;0
459091541;459091541;Training;Inactive;4.52287874528034;409.475;1.81836;105.8145;29;29;32;7;1;5;0.368421052631579;0;3;1;14;14;10;167.790620517814;19;0;19;7;0;2;1;0;0;0
459091542;459091542;Training;Inactive;4.52287874528034;384.465;2.0091;101.2895;27;27;30;6;1;5;0.388888888888889;0;3;1;14;14;9;157.033098721949;18;0;20;6;0;2;1;0;0;0
459091545;459091545;Training;Inactive;4.52287874528034;404.883;2.35408;101.5625;27;27;30;6;1;5;0.352941176470588;0;3;1;14;14;10;160.971422834434;17;0;17;6;1;2;1;0;0;0
459091527;459091527;Training;Inactive;4.52287874528034;370.438;1.70068;96.5525;26;26;29;6;1;5;0.352941176470588;0;3;1;14;14;9;150.668156607552;17;0;18;6;0;2;1;0;0;0
459091516;459091516;Training;Inactive;4.52287874528034;395.448;1.57236;101.2675;28;28;31;7;1;5;0.333333333333333;0;3;1;14;14;10;161.425678403417;18;0;17;7;0;2;1;0;0;0
459091547;459091547;Training;Inactive;4.52287874528034;404.883;2.35408;101.5625;27;27;30;6;1;5;0.352941176470588;0;3;1;14;14;10;160.971422834434;17;0;17;6;1;2;1;0;0;0
459091548;459091548;Training;Inactive;4.52287874528034;388.428;1.83978;96.5105000000001;27;27;30;6;1;5;0.352941176470588;0;3;1;14;14;10;154.833692010478;17;1;17;6;0;2;1;0;0;0
459091528;459091528;Training;Inactive;4.52287874528034;385.453;1.15738;99.6985;27;27;30;6;1;5;0.352941176470588;0;3;1;14;14;10;156.563367788384;17;0;19;7;0;2;1;0;0;0
459091530;459091530;Training;Inactive;4.52287874528034;356.411;1.31058;91.9355;25;25;28;6;1;4;0.3125;0;3;1;14;14;9;144.303214493155;16;0;16;6;0;2;1;0;0;0
459091511;459091511;Training;Inactive;4.52287874528034;381.421;1.18226;96.6505;27;27;30;7;1;4;0.294117647058824;0;3;1;14;14;10;155.060736289021;17;0;15;7;0;2;1;0;0;0
375077207;375077207;Training;Inactive;4.52287874528034;406.408;4.2579;101.5605;29;29;32;6;2;5;0.4;0;3;1;15;15;9;164.882360386804;20;3;21;4;0;2;0;0;0;0
341094629;341094629;Training;Inactive;4.52287874528034;342.83;3.7651;95.3185;24;24;27;5;2;3;0.333333333333333;0;3;1;15;15;6;144.845590946607;18;0;19;4;1;1;0;0;0;0
341094631;341094631;Training;Inactive;4.52287874528034;384.911;4.7913;109.0995;27;27;30;5;2;4;0.428571428571429;0;3;1;15;15;6;163.940417289797;21;0;25;4;1;1;0;0;0;0
341094606;341094606;Training;Inactive;4.52287874528034;406.408;4.6644;101.7817;29;29;32;6;1;5;0.4;0;3;1;15;15;9;165.201671864115;20;3;21;4;0;2;0;0;0;0
85753134;85753134;Training;Inactive;4.52287874528034;328.803;3.6406;90.8967;23;23;26;5;1;3;0.294117647058824;0;3;1;15;15;6;138.799960309522;17;0;17;4;1;1;0;0;0;0
375077250;375077250;Training;Inactive;4.52287874528034;356.857;4.0127;99.8875;25;25;28;5;2;4;0.368421052631579;0;3;1;15;15;6;151.210533061004;19;0;21;4;1;1;0;0;0;0
103975058;103975058;Training;Inactive;4.52287874528034;376.382;4.1305;95.3105;27;27;30;5;2;3;0.368421052631579;0;3;1;15;15;8;153.403873042901;19;3;19;4;0;1;0;0;0;0
103975074;103975074;Training;Inactive;4.52287874528034;392.381;4.0103;96.9915;28;28;31;6;2;4;0.368421052631579;0;3;1;15;15;9;158.517418272408;19;3;19;4;0;2;0;0;0;0
103975081;103975081;Training;Inactive;4.52287874528034;384.911;4.7913;109.0995;27;27;30;5;2;4;0.428571428571429;0;3;1;15;15;6;163.940417289797;21;0;25;4;1;1;0;0;0;0
341094659;341094659;Training;Inactive;4.52287874528034;356.857;4.4192;100.1087;25;25;28;5;1;4;0.368421052631579;0;3;1;15;15;6;151.529844538315;19;0;21;4;1;1;0;0;0;0
378162165;378162165;Training;Inactive;4.52287874528034;441.408;3.74342;102.6384;31;31;34;6;2;5;0.473684210526316;0;3;1;15;15;12;173.642388514984;19;5;20;7;0;0;0;0;0;0
252149354;252149354;Training;Inactive;4.52287874528034;272.735;3.2303;76.2098;19;19;21;3;1;3;0.133333333333333;0;3;0;15;15;4;115.636325953723;15;0;13;2;1;1;0;0;0;0
252640958;252640958;Training;Inactive;4.52287874528034;359.451;3.08154;99.7695;25;25;27;5;1;5;0.277777777777778;0;3;0;15;15;7;147.057835623365;18;0;21;3;0;3;1;0;0;0
252149349;252149349;Training;Inactive;4.52287874528034;354.353;3.5069;83.3888;24;24;26;4;0;3;0.1875;0;3;0;15;15;8;136.025772679607;16;3;13;2;0;2;1;0;0;0
346546353;346546353;Training;Inactive;4.52287874528034;415.522;4.59402;117.1965;30;30;34;6;0;3;0.217391304347826;0;4;1;22;22;7;178.394755730052;23;0;21;5;0;1;1;0;0;0
346546361;346546361;Training;Inactive;4.52287874528034;405.483;4.18702;109.4625;29;29;33;7;0;3;0.238095238095238;0;4;1;21;21;8;171.189084994129;21;0;19;5;0;2;1;0;0;0
346546354;346546354;Training;Inactive;4.52287874528034;461.494;4.8049;110.6275;31;31;35;7;0;3;0.2;0;4;1;21;21;11;182.166783094846;20;3;14;5;0;1;2;0;0;0
313074297;313074297;Training;Inactive;4.52287874528034;421.551;4.65552;115.0735;29;29;33;7;0;3;0.238095238095238;0;4;1;21;21;8;176.035119000463;21;0;19;5;0;1;2;0;0;0
346542522;346542522;Training;Inactive;4.52287874528034;334.803;3.1696;87.98;23;23;26;4;2;3;0.470588235294118;0;2;3;9;9;6;138.727445773589;17;0;19;2;1;3;0;0;0;0
441289133;441289133;Training;Inactive;4.52287874528034;477.528;4.26582;138.6081;36;36;40;9;2;5;0.148148148148148;0;5;0;27;27;9;206.578400289502;27;0;23;7;0;2;0;0;0;0
346546304;346546304;Training;Inactive;4.52287874528034;441.409;4.29948;108.1698;32;32;35;4;1;3;0.260869565217391;0;2;2;12;12;9;181.327726427619;23;3;18;3;0;3;0;0;0;0
346546275;346546275;Training;Inactive;4.52287874528034;519.501;3.57318;121.3856;36;36;39;6;1;5;0.291666666666667;0;2;2;12;12;12;204.318066923802;24;3;20;3;0;5;1;0;0;0
329587692;329587692;Training;Inactive;4.52287874528034;490.463;3.60568;113.1518;34;34;37;6;0;3;0.272727272727273;0;2;2;12;12;12;192.378539038156;22;3;17;4;0;4;1;0;0;0
459091533;459091533;Training;Inactive;4.52287874528034;382.449;1.84318;99.0335;27;27;31;6;1;5;0.388888888888889;0;3;2;14;14;9;156.027267568419;18;0;18;6;0;2;1;0;0;0
459091535;459091535;Training;Inactive;4.52287874528034;396.476;2.23328;103.6505;28;28;32;6;1;5;0.421052631578947;0;3;2;14;14;9;162.392209682816;19;0;20;6;0;2;1;0;0;0
459091501;459091501;Training;Inactive;4.52287874528034;421.486;2.10496;108.3655;30;30;34;7;1;5;0.4;0;3;2;14;14;10;173.149731478681;20;0;19;7;0;2;1;0;0;0
459091543;459091543;Training;Inactive;4.52287874528034;411.491;1.69158;106.8185;29;29;33;6;1;5;0.421052631578947;0;3;2;14;14;10;168.287420863648;19;0;21;7;0;2;1;0;0;0
378162155;378162155;Training;Inactive;4.50863830616573;427.381;3.435;97.9014;30;30;33;6;2;5;0.444444444444444;0;3;1;15;15;12;167.277446400587;18;5;18;7;0;0;0;0;0;0
144209185;144209185;Training;Inactive;4.50109975772317;296.562;3.2585;64.823;16;16;17;3;0;1;0.111111111111111;0;1;1;6;6;7;110.771562396087;9;0;4;1;3;2;1;0;0;0
17388891;17388891;Training;Inactive;4.49999967865706;268.269;3.11752;69.7398;19;19;19;5;0;3;0.5;0;1;0;6;6;7;110.040552480383;12;0;16;2;0;5;0;0;0;0
488875489;488875489;Training;Inactive;4.49675422853489;574.534;4.96820000000001;149.8558;38;38;42;9;1;8;0.407407407407407;0;3;2;17;17;11;235.559157866569;27;0;29;5;2;3;1;0;0;0
441576636;441576636;Training;Inactive;4.49648168727592;303.287;3.7331;75.139;22;22;25;3;0;3;0.25;0;3;1;15;15;6;123.964950763907;16;3;12;3;0;0;0;0;0;0
441576637;441576637;Training;Inactive;4.49648168727592;343.377;3.8214;90.4258000000001;25;25;28;4;1;4;0.368421052631579;0;3;1;15;15;6;143.688475456367;19;2;19;3;0;1;0;0;0;0
386400892;386400892;Training;Inactive;4.49485002168009;464.507;4.6311;119.1694;33;33;36;4;2;10;0.458333333333333;0;3;1;15;15;9;189.692885059114;24;4;28;4;0;1;0;0;0;0
341094904;341094904;Training;Inactive;4.49485002168009;420.498;3.836;111.8985;30;30;34;8;0;4;0.285714285714286;0;4;1;21;21;9;176.725031395241;21;0;20;6;0;2;1;0;0;0
341094881;341094881;Training;Inactive;4.49485002168009;372.429;2.7151;94.1545;26;26;29;7;0;3;0.352941176470588;0;3;1;16;16;9;153.228877011203;17;1;17;6;0;1;1;0;0;0
144206176;144206176;Training;Inactive;4.48703559013749;331.412;2.9649;88.498;24;24;26;4;0;4;0.631578947368421;0;0;3;0;0;5;142.269454761854;19;0;25;1;0;4;0;0;0;0
386051327;386051327;Training;Inactive;4.48148606012211;412.53;3.1921;116.7941;30;30;32;5;2;8;0.458333333333333;0;2;1;12;12;6;178.24517371914;24;0;32;2;0;4;0;0;0;0
144212814;144212814;Training;Inactive;4.4642642131456;333.863;3.5875;91.1798;23;23;25;4;1;5;0.555555555555556;0;2;1;11;11;5;142.056468732983;18;0;24;3;1;1;0;0;0;0
144207760;144207760;Training;Inactive;4.46319418103932;240.346;4.01352;74.158;18;18;20;1;0;1;0.470588235294118;0;1;2;6;6;1;108.906023138661;17;0;20;0;0;1;0;0;0;0
482092992;482092992;Training;Inactive;4.46092390120722;555.61;4.88778;147.9853;41;41;46;8;1;9;0.354838709677419;0;4;2;21;21;10;236.319064178812;31;1;30;5;0;4;0;0;0;0
144211015;144211015;Training;Inactive;4.46010378416302;413.179;4.0763;87.382;26;26;27;6;0;7;0.333333333333333;0;2;0;11;11;11;155.890679920008;15;3;13;2;2;4;0;0;0;0
144211576;144211576;Training;Inactive;4.46010378416302;330.214;4.6726;89.2418;22;22;24;2;1;3;0.0555555555555556;0;3;0;18;18;4;138.530947832927;18;0;13;1;2;1;0;0;0;0
144211483;144211483;Training;Inactive;4.46010378416302;361.781;4.6039;92.258;25;25;27;6;0;6;0.222222222222222;0;3;0;15;15;7;148.814273689749;18;0;16;1;1;5;0;0;0;0
144212587;144212587;Training;Inactive;4.46010378416302;344.495;4.8401;96.8810000000001;25;25;28;3;0;2;0.818181818181818;0;0;4;0;0;3;151.126697213452;22;0;32;0;0;3;0;0;0;0
386397340;386397340;Training;Inactive;4.45593195564972;360.83;2.41442;89.8545;24;24;27;7;0;2;0.266666666666667;0;3;1;16;16;9;146.636723606365;15;0;13;6;1;1;1;0;0;0
484206284;484206284;Training;Inactive;4.45593195564972;388.418;3.1497;99.2677;28;28;31;5;1;4;0.45;0;2;2;12;12;8;161.481386113576;20;2;22;4;0;2;0;0;0;0
17388983;17388983;Training;Inactive;4.45000047642533;312.453;4.6436;90.8570000000001;23;23;26;2;0;0;0.714285714285714;0;0;4;0;0;2;138.958606837364;21;0;28;0;0;2;0;0;0;0
17389922;17389922;Training;Inactive;4.45000047642533;380.913;4.4814;77.575;19;19;23;1;0;0;0.833333333333333;0;0;5;0;0;7;139.967998077159;12;0;8;0;6;1;0;0;0;0
50106348;50106348;Training;Inactive;4.45000047642533;218.3;1.7613;64.8968;16;16;18;3;1;0;0.538461538461538;0;1;2;6;6;3;96.2882367058175;13;0;18;2;0;1;0;0;0;0
17388799;17388799;Training;Inactive;4.45000047642533;291.265;3.2711;71.2614;18;18;18;6;0;7;0.4;0;1;0;6;6;8;110.264711091317;10;0;14;1;0;5;1;0;0;1
17389510;17389510;Training;Inactive;4.45000047642533;228.247;2.6318;64.5333;17;17;18;3;1;3;0.0714285714285714;0;2;0;12;12;3;99.2876826361009;14;0;12;0;0;3;0;0;0;0
471055916;471055916;Training;Inactive;4.44369749923271;450.534;0.843700000000001;116.8846;32;32;35;6;3;6;0.681818181818182;0;1;3;6;6;10;186.660942481769;22;2;32;6;0;2;0;0;0;0
471055917;471055917;Training;Inactive;4.43179827593301;468.524;0.982800000000001;116.8426;33;33;36;6;3;6;0.681818181818182;0;1;3;6;6;11;190.826477884695;22;3;31;6;0;2;0;0;0;0
17390034;17390034;Training;Inactive;4.42568855795982;267.376;3.23477;87.4687000000001;20;20;21;3;1;4;0.235294117647059;0;2;0;12;12;3;120.518226237216;17;0;21;3;0;0;0;0;0;0
471055913;471055913;Training;Inactive;4.42021640338319;446.571;1.1277;121.1296;32;32;35;6;3;6;0.695652173913043;0;1;3;6;6;9;188.860349193239;23;1;35;6;0;2;0;0;0;0
144213924;144213924;Training;Inactive;4.41010399101716;244.342;3.89156;67.714;18;18;19;4;0;2;0.857142857142857;0;0;2;0;0;4;108.703773415354;14;0;20;4;0;0;0;0;0;0
144211096;144211096;Training;Inactive;4.41010399101716;341.19;4.726;85.084;22;22;23;4;0;5;0.1875;0;2;0;12;12;6;138.056956025475;16;0;14;0;2;4;0;0;0;0
144211214;144211214;Training;Inactive;4.41010399101716;367.248;4.3906;88.4354;23;23;23;5;1;9;0.6;0;1;0;6;6;8;144.801043357169;15;1;21;2;2;3;0;0;0;0
144210602;144210602;Training;Inactive;4.41010399101716;318.328;3.5601;87.9531;24;24;27;4;2;2;0.05;0;3;1;18;18;4;138.133179440832;20;0;14;0;0;4;0;0;0;0
144212861;144212861;Training;Inactive;4.41005039867429;250.382;3.9346;71.067;18;18;20;2;0;0;0.9375;0;0;3;0;0;2;110.470956612742;16;0;26;0;0;2;0;0;0;0
484206266;484206266;Training;Inactive;4.4089353929735;380.37;3.3216;91.7337;27;27;29;5;1;5;0.388888888888889;0;2;1;12;12;9;153.922868441238;18;3;19;4;0;2;0;0;0;0
144209998;144209998;Training;Inactive;4.40629203033117;208.26;3.3172;66.027;16;16;17;1;0;3;0;0;2;0;12;12;1;95.0552427366103;15;0;12;0;0;1;0;0;0;0
144208726;144208726;Training;Inactive;4.40256042113365;220.356;4.54120000000001;69.7338;16;16;16;1;1;7;0.6;0;1;0;6;6;1;99.5101159012625;15;0;24;0;0;1;0;0;0;0
144207630;144207630;Training;Inactive;4.40031229526035;260.205;3.2953;66.2668;19;19;20;5;0;4;0;0;2;0;12;12;7;106.907994000067;12;0;8;2;0;5;0;0;0;0
17389064;17389064;Training;Inactive;4.40000018605658;197.241;3.7974;61.0227;15;15;16;2;1;3;0;0;2;0;12;12;3;88.4552733738931;12;0;11;3;0;0;0;0;0;0
381749754;381749754;Training;Inactive;4.39794000867204;514.612;2.7146;128.8979;36;36;40;7;4;9;0.8;0;1;4;6;6;11;209.522334049625;25;4;38;6;0;1;0;0;0;0
441576643;441576643;Training;Inactive;4.39794000867204;327.334;3.5289;84.38;24;24;28;4;0;3;0.333333333333333;0;3;2;15;15;6;136.637013665752;18;2;15;3;0;1;0;0;0;0
441576642;441576642;Training;Inactive;4.39794000867204;327.334;3.5289;84.38;24;24;28;4;0;3;0.333333333333333;0;3;2;15;15;6;136.637013665752;18;2;15;3;0;1;0;0;0;0
441576645;441576645;Training;Inactive;4.39794000867204;329.306;3.3227;81.3040000000001;24;24;28;5;0;3;0.294117647058824;0;3;2;15;15;7;135.385616780862;17;2;13;3;0;2;0;0;0;0
441576635;441576635;Training;Inactive;4.39794000867204;303.287;3.7331;75.139;22;22;25;3;0;3;0.25;0;3;1;15;15;6;123.964950763907;16;3;12;3;0;0;0;0;0;0
441576640;441576640;Training;Inactive;4.39794000867204;317.314;4.04152;79.876;23;23;26;3;0;3;0.294117647058824;0;3;1;15;15;6;130.329892878304;17;3;14;3;0;0;0;0;0;0
441576639;441576639;Training;Inactive;4.39794000867204;317.314;4.04152;79.876;23;23;26;3;0;3;0.294117647058824;0;3;1;15;15;6;130.329892878304;17;3;14;3;0;0;0;0;0;0
441576646;441576646;Training;Inactive;4.39794000867204;333.769;4.55582;84.928;23;23;26;3;0;3;0.294117647058824;0;3;1;15;15;6;136.467623702259;17;2;14;3;1;0;0;0;0;0
441576634;441576634;Training;Inactive;4.39794000867204;299.324;3.90242;79.918;22;22;25;3;0;3;0.294117647058824;0;3;1;15;15;5;126.164357475377;17;2;15;3;0;0;0;0;0;0
441576638;441576638;Training;Inactive;4.39794000867204;333.313;3.7417;81.691;24;24;27;4;0;4;0.294117647058824;0;3;1;15;15;7;135.44343810781;17;3;14;3;0;1;0;0;0;0
461604579;461604579;Training;Inactive;4.39794000867204;398.572;4.019;111.9357;28;28;32;5;1;6;0.608695652173913;0;2;3;11;11;5;171.217157360506;23;0;30;2;0;2;1;0;0;0
386400847;386400847;Training;Inactive;4.39794000867204;497.611;4.5612;138.7642;36;36;39;5;3;12;0.464285714285714;0;3;1;15;15;8;211.140758294325;28;1;36;3;0;4;0;0;0;0
386400949;386400949;Training;Inactive;4.39794000867204;514.617;4.87982;139.3775;37;37;40;5;2;11;0.5;0;3;1;15;15;9;215.987310049683;28;2;36;4;0;3;0;0;0;0
386400951;386400951;Training;Inactive;4.39794000867204;496.627;4.59822;139.3715;36;36;39;5;2;11;0.5;0;3;1;15;15;8;211.821774646757;28;1;37;4;0;3;0;0;0;0
386400925;386400925;Training;Inactive;4.39794000867204;482.6;4.25602;134.7442;35;35;38;5;3;11;0.481481481481481;0;3;1;15;15;8;205.246861045765;27;1;35;4;0;3;0;0;0;0
386400944;386400944;Training;Inactive;4.39794000867204;514.617;4.73732;139.3295;37;37;40;5;2;11;0.5;0;3;1;15;15;9;215.987310049683;28;2;36;4;0;3;0;0;0;0
386400920;386400920;Training;Inactive;4.39794000867204;500.59;4.39512;134.7022;36;36;39;5;3;11;0.481481481481481;0;3;1;15;15;9;209.412396448691;27;2;34;4;0;3;0;0;0;0
386400947;386400947;Training;Inactive;4.39794000867204;518.58;4.63042;134.7405;37;37;40;5;2;11;0.481481481481481;0;3;1;15;15;10;213.787903338212;27;3;33;4;0;3;0;0;0;0
386400948;386400948;Training;Inactive;4.39794000867204;500.59;4.49132;134.7825;36;36;39;5;2;11;0.481481481481481;0;3;1;15;15;9;209.622367935286;27;2;34;4;0;3;0;0;0;0
441576644;441576644;Training;Inactive;4.39794000867204;336.345;4.1422;90.482;25;25;29;4;0;3;0.210526315789474;0;4;1;19;19;6;141.700727873662;19;2;14;4;0;0;0;0;0;0
404857356;404857356;Training;Inactive;4.39794000867204;416.432;3.13862;105.2627;30;30;33;7;1;5;0.4;0;3;1;15;15;10;171.428537097272;20;2;22;6;0;2;0;0;0;0
471055924;471055924;Training;Inactive;4.39794000867204;420.517;0.433320000000001;118.1252;31;31;34;6;1;5;0.434782608695652;0;2;2;12;12;8;181.25867164533;23;0;28;6;0;2;0;0;0;0
471055923;471055923;Training;Inactive;4.39794000867204;474.487;1.1437;118.3902;34;34;37;6;1;5;0.434782608695652;0;2;2;12;12;11;193.755277854108;23;3;25;6;0;2;0;0;0;0
471055922;471055922;Training;Inactive;4.39794000867204;456.497;1.0625;118.3452;33;33;36;6;1;6;0.434782608695652;0;2;2;12;12;10;189.589742451182;23;2;26;6;0;2;0;0;0;0
471055895;471055895;Training;Inactive;4.39794000867204;432.544;0.595100000000002;116.4646;31;31;34;6;3;5;0.681818181818182;0;1;3;6;6;9;182.495407078843;22;1;33;6;0;2;0;0;0;0
471055894;471055894;Training;Inactive;4.39794000867204;414.554;0.456000000000003;116.5066;30;30;33;6;3;5;0.681818181818182;0;1;3;6;6;8;178.329871675917;22;0;34;6;0;2;0;0;0;0
471055899;471055899;Training;Inactive;4.39794000867204;448.999;1.1094;121.5166;31;31;34;6;3;5;0.681818181818182;0;1;3;6;6;9;188.633137902798;22;0;33;6;1;2;0;0;0;0
471055898;471055898;Training;Inactive;4.39794000867204;432.544;0.595100000000002;116.4646;31;31;34;6;3;5;0.681818181818182;0;1;3;6;6;9;182.495407078843;22;1;33;6;0;2;0;0;0;0
471055897;471055897;Training;Inactive;4.39794000867204;414.554;0.456000000000002;116.5066;30;30;33;6;3;5;0.681818181818182;0;1;3;6;6;8;178.329871675917;22;0;34;6;0;2;0;0;0;0
471055925;471055925;Training;Inactive;4.39794000867204;428.581;0.846100000000002;121.1236;31;31;34;6;3;6;0.695652173913043;0;1;3;6;6;8;184.694813790313;23;0;36;6;0;2;0;0;0;0
471055918;471055918;Training;Inactive;4.39794000867204;424.48;1.5119;117.1599;31;31;34;6;2;6;0.363636363636364;0;3;1;16;16;9;178.665862803205;22;1;25;6;0;2;0;0;0;0
471055915;471055915;Training;Inactive;4.39794000867204;450.534;0.843700000000002;116.8846;32;32;35;6;3;5;0.681818181818182;0;1;3;6;6;10;186.660942481769;22;2;32;6;0;2;0;0;0;0
471055914;471055914;Training;Inactive;4.39794000867204;450.534;0.685600000000001;116.7916;32;32;35;6;3;5;0.681818181818182;0;1;3;6;6;10;186.660942481769;22;2;32;6;0;2;0;0;0;0
471055906;471055906;Training;Inactive;4.39794000867204;428.581;0.906920000000002;121.2916;31;31;34;6;3;5;0.695652173913043;0;1;3;6;6;8;184.694813790313;23;0;36;6;0;2;0;0;0;0
471055902;471055902;Training;Inactive;4.39794000867204;482.551;1.6173;121.5566;34;34;37;6;3;5;0.695652173913043;0;1;3;6;6;11;197.191419999092;23;3;33;6;0;2;0;0;0;0
471055903;471055903;Training;Inactive;4.39794000867204;464.561;1.5361;121.5116;33;33;36;6;3;6;0.695652173913043;0;1;3;6;6;10;193.025884596166;23;2;34;6;0;2;0;0;0;0
471055901;471055901;Training;Inactive;4.39794000867204;442.608;1.1609;125.9326;32;32;35;6;3;6;0.708333333333333;0;1;3;6;6;8;191.05975590471;24;0;38;6;0;2;0;0;0;0
471055907;471055907;Training;Inactive;4.39794000867204;448.999;1.2519;121.5646;31;31;34;6;3;5;0.681818181818182;0;1;3;6;6;9;188.633137902798;22;0;33;6;1;2;0;0;0;0
471055905;471055905;Training;Inactive;4.39794000867204;432.544;0.737600000000002;116.5126;31;31;34;6;3;5;0.681818181818182;0;1;3;6;6;9;182.495407078843;22;1;33;6;0;2;0;0;0;0
471055904;471055904;Training;Inactive;4.39794000867204;414.554;0.598500000000003;116.5546;30;30;33;6;3;5;0.681818181818182;0;1;3;6;6;8;178.329871675917;22;0;34;6;0;2;0;0;0;0
471055909;471055909;Training;Inactive;4.39794000867204;488.942;1.4042;117.3286;33;33;36;6;3;4;0.666666666666667;0;1;3;6;6;12;194.76480199718;21;3;28;6;1;2;0;0;0;0
471055910;471055910;Training;Inactive;4.39794000867204;472.487;0.889900000000001;112.2766;33;33;36;6;3;4;0.666666666666667;0;1;3;6;6;12;188.627071173225;21;4;28;6;0;2;0;0;0;0
471055921;471055921;Training;Inactive;4.39794000867204;486.514;1.28;116.8936;34;34;37;6;3;5;0.681818181818182;0;1;3;6;6;12;194.992013287621;22;4;30;6;0;2;0;0;0;0
471055919;471055919;Training;Inactive;4.39794000867204;450.534;0.687200000000002;116.8136;32;32;35;6;3;6;0.681818181818182;0;1;3;6;6;10;186.660942481769;22;2;32;6;0;2;0;0;0;0
471055908;471055908;Training;Inactive;4.39794000867204;454.497;0.7508;112.3186;32;32;35;6;3;4;0.666666666666667;0;1;3;6;6;11;184.461535770299;21;3;29;6;0;2;0;0;0;0
